"id","mapping_id","met_id","met_elements","met_atompositions","met_symmetry_elements","met_symmetry_atompositions","used_","comment_","met_mapping","base_met_ids","base_met_elements","base_met_atompositions","base_met_symmetry_elements","base_met_symmetry_atompositions","base_met_indices"
5381,"full04","acald_p","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5382,"full04","glyclt_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5384,"full04","acald_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5385,"full04","co2_e.unlabeled","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5590,"ecoli_core_iDM2014_01","6pgl_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5591,"ecoli_core_iDM2014_01","glyclt_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5592,"ecoli_core_iDM2014_01","glyclt_p","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5634,"ecoli_core_iDM2014_01","ghb_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5593,"ecoli_core_iDM2014_01","acg5sa_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5594,"ecoli_core_iDM2014_01","ac_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5595,"ecoli_core_iDM2014_01","glu5sa_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5596,"ecoli_core_iDM2014_01","3pg_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5597,"ecoli_core_iDM2014_01","glu_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5598,"ecoli_core_iDM2014_01","ser_DASH_L_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5599,"ecoli_core_iDM2014_01","akg_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5600,"ecoli_core_iDM2014_01","pyr_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5601,"ecoli_core_iDM2014_01","pyr_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5602,"ecoli_core_iDM2014_01","1pyr5c_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5603,"ecoli_core_iDM2014_01","glyclt_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5604,"ecoli_core_iDM2014_01","13dpg_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5605,"ecoli_core_iDM2014_01","metsox_DASH_R_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5606,"ecoli_core_iDM2014_01","met_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5607,"ecoli_core_iDM2014_01","metsox_DASH_S_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5611,"ecoli_core_iDM2014_01","phe_DASH_L_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5614,"ecoli_core_iDM2014_01","3psme_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5615,"ecoli_core_iDM2014_01","pep_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5616,"ecoli_core_iDM2014_01","skm5p_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5617,"ecoli_core_iDM2014_01","succoa_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5619,"ecoli_core_iDM2014_01","etoh_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5620,"ecoli_core_iDM2014_01","2pg_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5621,"ecoli_core_iDM2014_01","hom_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5622,"ecoli_core_iDM2014_01","cys_DASH_L_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5623,"ecoli_core_iDM2014_01","hcys_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5624,"ecoli_core_iDM2014_01","lac_DASH_D_e","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5625,"ecoli_core_iDM2014_01","lac_DASH_D_p","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5626,"ecoli_core_iDM2014_01","acorn_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5627,"ecoli_core_iDM2014_01","orn_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5628,"ecoli_core_iDM2014_01","xu5p_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5629,"ecoli_core_iDM2014_01","ru5p_DASH_D_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5630,"ecoli_core_iDM2014_01","etoh_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5631,"ecoli_core_iDM2014_01","etoh_p","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5632,"ecoli_core_iDM2014_01","glycogen_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5633,"ecoli_core_iDM2014_01","bglycogen_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5609,"ecoli_core_iDM2014_01","fum_e","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[fum_e_C0]"", ""[fum_e_C1]"", ""[fum_e_C2]"", ""[fum_e_C3]""]",NULL,"null","null","null","null",NULL
5719,"ecoli_core_iDM2014_01","5mthf_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5610,"ecoli_core_iDM2014_01","phpyr_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,8,7,6,5,4}",True,NULL,"[""[phpyr_c_C0]"", ""[phpyr_c_C1]"", ""[phpyr_c_C2]"", ""[phpyr_c_C3]"", ""[phpyr_c_C4]"", ""[phpyr_c_C5]"", ""[phpyr_c_C6]"", ""[phpyr_c_C7]"", ""[phpyr_c_C8]""]",NULL,"null","null","null","null",NULL
5635,"ecoli_core_iDM2014_01","sucsal_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5636,"ecoli_core_iDM2014_01","cit_p","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5638,"ecoli_core_iDM2014_01","cit_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5639,"ecoli_core_iDM2014_01","pphn_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5640,"ecoli_core_iDM2014_01","co2_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5642,"ecoli_core_iDM2014_01","e4p_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5643,"ecoli_core_iDM2014_01","3dhq_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5644,"ecoli_core_iDM2014_01","2amsa_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5730,"ecoli_core_iDM2014_01","glx_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5645,"ecoli_core_iDM2014_01","asp_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5646,"ecoli_core_iDM2014_01","oaa_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5647,"ecoli_core_iDM2014_01","lac_DASH_D_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5650,"ecoli_core_iDM2014_01","f6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5651,"ecoli_core_iDM2014_01","fdp_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5652,"ecoli_core_iDM2014_01","4abut_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5653,"ecoli_core_iDM2014_01","4mop_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5654,"ecoli_core_iDM2014_01","leu_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5655,"ecoli_core_iDM2014_01","r5p_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5657,"ecoli_core_iDM2014_01","mal_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5658,"ecoli_core_iDM2014_01","quin_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5659,"ecoli_core_iDM2014_01","3dhsk_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5660,"ecoli_core_iDM2014_01","skm_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5661,"ecoli_core_iDM2014_01","4pasp_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5662,"ecoli_core_iDM2014_01","accoa_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5663,"ecoli_core_iDM2014_01","actp_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5664,"ecoli_core_iDM2014_01","2ippm_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5665,"ecoli_core_iDM2014_01","3c2hmp_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5666,"ecoli_core_iDM2014_01","gln_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5667,"ecoli_core_iDM2014_01","hco3_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5668,"ecoli_core_iDM2014_01","cbp_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5670,"ecoli_core_iDM2014_01","amet_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5671,"ecoli_core_iDM2014_01","ahcys_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5673,"ecoli_core_iDM2014_01","ac_p","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5674,"ecoli_core_iDM2014_01","dhap_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5675,"ecoli_core_iDM2014_01","g3p_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5676,"ecoli_core_iDM2014_01","for_e","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5656,"ecoli_core_iDM2014_01","fum_c","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[fum_c_C0]"", ""[fum_c_C1]"", ""[fum_c_C2]"", ""[fum_c_C3]""]",NULL,"null","null","null","null",NULL
5677,"ecoli_core_iDM2014_01","2ddg6p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5679,"ecoli_core_iDM2014_01","6pgc_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5680,"ecoli_core_iDM2014_01","prpp_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5681,"ecoli_core_iDM2014_01","sl26da_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5682,"ecoli_core_iDM2014_01","3mop_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5683,"ecoli_core_iDM2014_01","ile_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5684,"ecoli_core_iDM2014_01","mal_DASH_L_p","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5685,"ecoli_core_iDM2014_01","3mob_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5686,"ecoli_core_iDM2014_01","val_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5687,"ecoli_core_iDM2014_01","glc_DASH_D_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5689,"ecoli_core_iDM2014_01","g1p_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5690,"ecoli_core_iDM2014_01","acald_p","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5691,"ecoli_core_iDM2014_01","acald_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5692,"ecoli_core_iDM2014_01","citr_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5693,"ecoli_core_iDM2014_01","mlthf_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5694,"ecoli_core_iDM2014_01","gly_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5695,"ecoli_core_iDM2014_01","glyc3p_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5696,"ecoli_core_iDM2014_01","ala_DASH_L_c","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5697,"ecoli_core_iDM2014_01","rhcys_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5698,"ecoli_core_iDM2014_01","acser_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5699,"ecoli_core_iDM2014_01","3c4mop_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5700,"ecoli_core_iDM2014_01","5mtr_p","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5701,"ecoli_core_iDM2014_01","5mtr_e","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5702,"ecoli_core_iDM2014_01","acald_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5703,"ecoli_core_iDM2014_01","aspsa_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5704,"ecoli_core_iDM2014_01","s17bp_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5705,"ecoli_core_iDM2014_01","2obut_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5706,"ecoli_core_iDM2014_01","acon_DASH_C_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5707,"ecoli_core_iDM2014_01","icit_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5708,"ecoli_core_iDM2014_01","lys_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5709,"ecoli_core_iDM2014_01","chor_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5710,"ecoli_core_iDM2014_01","3ig3p_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5711,"ecoli_core_iDM2014_01","glc_DASH_D_p","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5714,"ecoli_core_iDM2014_01","spmd_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5715,"ecoli_core_iDM2014_01","5mta_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5716,"ecoli_core_iDM2014_01","3c3hmp_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5717,"ecoli_core_iDM2014_01","thr_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5718,"ecoli_core_iDM2014_01","pyr_e","{C,C,C}","{0,1,2}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5720,"ecoli_core_iDM2014_01","trp_DASH_L_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5721,"ecoli_core_iDM2014_01","indole_c","{C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5722,"ecoli_core_iDM2014_01","arg_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5723,"ecoli_core_iDM2014_01","argsuc_c","{C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5724,"ecoli_core_iDM2014_01","sl2a6o_c","{C,C,C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8,9,10}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5725,"ecoli_core_iDM2014_01","mththf_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5726,"ecoli_core_iDM2014_01","asp_DASH_L_p","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5727,"ecoli_core_iDM2014_01","s7p_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5728,"ecoli_core_iDM2014_01","glc_DASH_D_e","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5729,"ecoli_core_iDM2014_01","for_p","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5731,"ecoli_core_iDM2014_01","asn_DASH_L_c","{C,C,C,C}","{0,1,2,3}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5732,"ecoli_core_iDM2014_01","ac_e","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5733,"ecoli_core_iDM2014_01","gcald_c","{C,C}","{0,1}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5734,"ecoli_core_iDM2014_01","5mtr_c","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5735,"ecoli_core_iDM2014_01","his_DASH_L_c","{C,C,C,C,C,C}","{0,1,2,3,4,5}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5736,"ecoli_core_iDM2014_01","co2_e.unlabeled","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5737,"ecoli_core_iDM2014_01","co2_e.out","{C}","{0}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5738,"ecoli_core_iDM2014_01","pro_DASH_L_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5739,"ecoli_core_iDM2014_01","acg5p_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5740,"ecoli_core_iDM2014_01","23dhmb_c","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5741,"ecoli_core_iDM2014_01","tyr_DASH_L_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5618,"ecoli_core_iDM2014_01","succ_c","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[succ_c_C0]"", ""[succ_c_C1]"", ""[succ_c_C2]"", ""[succ_c_C3]""]",NULL,"null","null","null","null",NULL
5637,"ecoli_core_iDM2014_01","succ_p","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[succ_p_C0]"", ""[succ_p_C1]"", ""[succ_p_C2]"", ""[succ_p_C3]""]",NULL,"null","null","null","null",NULL
5672,"ecoli_core_iDM2014_01","succ_e","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[succ_e_C0]"", ""[succ_e_C1]"", ""[succ_e_C2]"", ""[succ_e_C3]""]",NULL,"null","null","null","null",NULL
5608,"ecoli_core_iDM2014_01","fum_p","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[fum_p_C0]"", ""[fum_p_C1]"", ""[fum_p_C2]"", ""[fum_p_C3]""]",NULL,"null","null","null","null",NULL
5713,"ecoli_core_iDM2014_01","ptrc_c","{C,C,C,C}","{0,1,2,3}","{C,C,C,C}","{3,2,1,0}",True,NULL,"[""[ptrc_c_C0]"", ""[ptrc_c_C1]"", ""[ptrc_c_C2]"", ""[ptrc_c_C3]""]",NULL,"null","null","null","null",NULL
5641,"ecoli_core_iDM2014_01","34hpp_c","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,4,5,6,7,8}","{C,C,C,C,C,C,C,C,C}","{0,1,2,3,8,7,6,5,4}",True,NULL,"[""[34hpp_c_C0]"", ""[34hpp_c_C1]"", ""[34hpp_c_C2]"", ""[34hpp_c_C3]"", ""[34hpp_c_C4]"", ""[34hpp_c_C5]"", ""[34hpp_c_C6]"", ""[34hpp_c_C7]"", ""[34hpp_c_C8]""]",NULL,"null","null","null","null",NULL
5612,"ecoli_core_iDM2014_01","26dap_DASH_M_c","{C,C,C,C,C,C,C}","{0,1,2,3,4,5,6}",NULL,NULL,True,NULL,"[""[26dap_DASH_M_c_C0]"", ""[26dap_DASH_M_c_C1]"", ""[26dap_DASH_M_c_C2]"", ""[26dap_DASH_M_c_C3]"", ""[26dap_DASH_M_c_C4]"", ""[26dap_DASH_M_c_C5]"", ""[26dap_DASH_M_c_C6]""]",NULL,"null","null","null","null",NULL
5773,"full04","THFSYN_gln_DASH_L_c_0.balance","{C,C,C,C,C}","{0,1,2,3,4}",NULL,NULL,True,NULL,"null",NULL,"null","null","null","null",NULL
5743,"full04","5aop_c","{C,C,C,C,C}","{0,1,2,3,4}","{}","{}",True,NULL,"[""[5aop_c_C0]"", ""[5aop_c_C1]"", ""[5aop_c_C2]"", ""[5aop_c_C3]"", ""[5aop_c_C4]""]","{glu_DASH_L_c}","[[""C"", ""C"", ""C"", ""C"", ""C""]]","[[0, 1, 2, 3, 4]]","[]","[]","{0}"
